datetime,year,month,day1,day,hour,temp_C,IT_MW,PUE,Lpeak_sys_MW,normalized
1/3/2020 21:00,2020,1,3,1/3/2020,22,14.775,99.698,1.145,538.3304082,0.679185206
1/3/2020 22:00,2020,1,3,1/3/2020,23,13.2,99.897,1.114,538.3234363,0.67917641
1/3/2020 23:00,2020,1,3,1/3/2020,24,15.125,100.313,1.153,498.0182668,0.628325345
1/4/2020 0:00,2020,1,4,1/4/2020,1,12.228,100.725,1.095,457.7131274,0.577474317
1/4/2020 1:00,2020,1,4,1/4/2020,2,11.907,100.443,1.088,457.7062454,0.577465634
1/4/2020 2:00,2020,1,4,1/4/2020,3,11.338,98.918,1.08,457.6993933,0.577456989
1/4/2020 3:00,2020,1,4,1/4/2020,4,9.405,101.77,1.08,457.6925713,0.577448382
1/4/2020 4:00,2020,1,4,1/4/2020,5,8.082,100.026,1.08,457.6857792,0.577439813
1/4/2020 5:00,2020,1,4,1/4/2020,6,7.994,100.3,1.08,457.6790172,0.577431282
1/4/2020 6:00,2020,1,4,1/4/2020,7,5.617,99.413,1.08,457.6722851,0.577422788
1/4/2020 7:00,2020,1,4,1/4/2020,8,6.987,99.458,1.08,488.9090236,0.616832657
1/4/2020 8:00,2020,1,4,1/4/2020,9,4.674,101.186,1.08,564.3306896,0.711988492
1/4/2020 9:00,2020,1,4,1/4/2020,10,4.551,101.878,1.08,639.7523855,0.807144366
1/4/2020 10:00,2020,1,4,1/4/2020,11,5.592,101.685,1.08,670.9892141,0.846554348
1/4/2020 11:00,2020,1,4,1/4/2020,12,4.385,102.719,1.08,670.982632,0.846546044
1/4/2020 12:00,2020,1,4,1/4/2020,13,6.851,100.921,1.08,670.97608,0.846537777
1/4/2020 13:00,2020,1,4,1/4/2020,14,7.208,102.021,1.08,670.969558,0.846529549
1/4/2020 14:00,2020,1,4,1/4/2020,15,9.137,100.611,1.08,670.9630661,0.846521358
1/4/2020 15:00,2020,1,4,1/4/2020,16,9.941,101.469,1.08,670.9566041,0.846513206
1/4/2020 16:00,2020,1,4,1/4/2020,17,11.905,101.638,1.088,670.9501722,0.846505091
1/4/2020 17:00,2020,1,4,1/4/2020,18,11.544,102.992,1.081,670.9437704,0.846497014
1/4/2020 18:00,2020,1,4,1/4/2020,19,13.827,101.045,1.127,670.9373985,0.846488975
1/4/2020 19:00,2020,1,4,1/4/2020,20,13.899,101.833,1.128,604.5575056,0.762740703
1/4/2020 20:00,2020,1,4,1/4/2020,21,13.933,100.756,1.129,538.1776428,0.678992469
1/4/2020 21:00,2020,1,4,1/4/2020,22,14.671,99.144,1.143,538.1713611,0.678984544
1/4/2020 22:00,2020,1,4,1/4/2020,23,13.727,98.831,1.125,538.1651094,0.678976657
1/4/2020 23:00,2020,1,4,1/4/2020,24,13.427,99.349,1.119,497.8606604,0.6281265
1/5/2020 0:00,2020,1,5,1/5/2020,1,12.759,99.739,1.105,457.5562414,0.577276382
1/5/2020 1:00,2020,1,5,1/5/2020,2,12.406,99.82,1.098,457.5500799,0.577268608
1/5/2020 2:00,2020,1,5,1/5/2020,3,11.091,99.477,1.08,457.5439485,0.577260872
1/5/2020 3:00,2020,1,5,1/5/2020,4,8.322,100.889,1.08,457.5378471,0.577253174
1/5/2020 4:00,2020,1,5,1/5/2020,5,10.019,100.843,1.08,457.5317759,0.577245515
1/5/2020 5:00,2020,1,5,1/5/2020,6,9.173,100.699,1.08,457.5257347,0.577237893
1/5/2020 6:00,2020,1,5,1/5/2020,7,6.353,98.327,1.08,457.5197236,0.577230309
1/5/2020 7:00,2020,1,5,1/5/2020,8,6.822,98.554,1.08,488.7571831,0.616641087
1/5/2020 8:00,2020,1,5,1/5/2020,9,6.153,99.302,1.08,564.1795701,0.711797832
1/5/2020 9:00,2020,1,5,1/5/2020,10,5.213,103.401,1.08,639.6019873,0.806954616
1/5/2020 10:00,2020,1,5,1/5/2020,11,5.543,102.774,1.08,670.8395371,0.846365508
1/5/2020 11:00,2020,1,5,1/5/2020,12,7.01,102.905,1.08,670.8336764,0.846358114
1/5/2020 12:00,2020,1,5,1/5/2020,13,5.578,101.294,1.08,670.8278458,0.846350757
1/5/2020 13:00,2020,1,5,1/5/2020,14,8.445,101.998,1.08,670.8220453,0.846343439
1/5/2020 14:00,2020,1,5,1/5/2020,15,9.868,100.642,1.08,670.8162749,0.846336159
1/5/2020 15:00,2020,1,5,1/5/2020,16,9.516,101.324,1.08,670.8105346,0.846328917
1/5/2020 16:00,2020,1,5,1/5/2020,17,12.363,103.025,1.097,670.8048244,0.846321712
1/5/2020 17:00,2020,1,5,1/5/2020,18,12.899,102.201,1.108,670.7991443,0.846314546
1/5/2020 18:00,2020,1,5,1/5/2020,19,14.067,103.136,1.131,670.7934943,0.846307418
1/5/2020 19:00,2020,1,5,1/5/2020,20,13.825,101.256,1.127,604.4143233,0.762560057
1/5/2020 20:00,2020,1,5,1/5/2020,21,13.519,100.985,1.12,538.0351825,0.678812734
1/5/2020 21:00,2020,1,5,1/5/2020,22,14.199,100.169,1.134,538.0296229,0.67880572
1/5/2020 22:00,2020,1,5,1/5/2020,23,12.539,98.746,1.101,538.0240934,0.678798744
1/5/2020 23:00,2020,1,5,1/5/2020,24,13.236,99.318,1.115,497.7203665,0.627949498
1/6/2020 0:00,2020,1,6,1/6/2020,1,13.721,98.121,1.124,457.4166698,0.577100291
1/6/2020 1:00,2020,1,6,1/6/2020,2,11.582,98.559,1.082,457.4112307,0.577093429
1/6/2020 2:00,2020,1,6,1/6/2020,3,11.489,99.021,1.08,457.4058218,0.577086604
1/6/2020 3:00,2020,1,6,1/6/2020,4,11.648,100.488,1.083,457.4004429,0.577079818
1/6/2020 4:00,2020,1,6,1/6/2020,5,8.44,99.721,1.08,457.3950942,0.57707307
1/6/2020 5:00,2020,1,6,1/6/2020,6,8.057,99.747,1.08,457.3897757,0.57706636
1/6/2020 6:00,2020,1,6,1/6/2020,7,5.63,101.578,1.08,457.3844873,0.577059688
1/6/2020 7:00,2020,1,6,1/6/2020,8,6.906,100.365,1.08,488.6226696,0.616471378
1/6/2020 8:00,2020,1,6,1/6/2020,9,6.455,102.387,1.08,564.0457795,0.711629035
1/6/2020 9:00,2020,1,6,1/6/2020,10,5.031,101.252,1.08,639.4689196,0.806786731
1/6/2020 10:00,2020,1,6,1/6/2020,11,4.936,102.335,1.08,670.7071924,0.846198535
1/6/2020 11:00,2020,1,6,1/6/2020,12,5.803,103.79,1.08,670.7020548,0.846192053
1/6/2020 12:00,2020,1,6,1/6/2020,13,5.865,102.234,1.08,670.6969473,0.846185609
1/6/2020 13:00,2020,1,6,1/6/2020,14,8.227,102.268,1.08,670.69187,0.846179203
1/6/2020 14:00,2020,1,6,1/6/2020,15,9.711,102.574,1.08,670.6868229,0.846172836
1/6/2020 15:00,2020,1,6,1/6/2020,16,10.122,102.363,1.08,670.6818059,0.846166506
1/6/2020 16:00,2020,1,6,1/6/2020,17,9.738,100.911,1.08,670.6768191,0.846160214
1/6/2020 17:00,2020,1,6,1/6/2020,18,13.539,102.648,1.121,670.6718625,0.846153961
1/6/2020 18:00,2020,1,6,1/6/2020,19,13.574,100.864,1.121,670.6669361,0.846147745
1/6/2020 19:00,2020,1,6,1/6/2020,20,14.086,101.203,1.132,604.2884887,0.762401298
1/6/2020 20:00,2020,1,6,1/6/2020,21,13.058,101.219,1.111,537.9100715,0.678654888
1/6/2020 21:00,2020,1,6,1/6/2020,22,14.409,99.947,1.138,537.9052356,0.678648787
1/6/2020 22:00,2020,1,6,1/6/2020,23,14.382,99.028,1.138,537.9004299,0.678642724
1/6/2020 23:00,2020,1,6,1/6/2020,24,13.985,99.953,1.13,497.5974269,0.627794391
1/7/2020 0:00,2020,1,7,1/7/2020,1,13.652,100.376,1.123,457.2944541,0.576946097
1/7/2020 1:00,2020,1,7,1/7/2020,2,11.589,99.285,1.082,457.289739,0.576940149
1/7/2020 2:00,2020,1,7,1/7/2020,3,10.797,101.028,1.08,457.2850541,0.576934238
1/7/2020 3:00,2020,1,7,1/7/2020,4,9.42,102.249,1.08,457.2803994,0.576928365
1/7/2020 4:00,2020,1,7,1/7/2020,5,8.686,98.408,1.08,457.2757748,0.576922531
1/7/2020 5:00,2020,1,7,1/7/2020,6,6.331,100.162,1.08,457.2711805,0.576916734
1/7/2020 6:00,2020,1,7,1/7/2020,7,7.631,98.449,1.08,457.2666164,0.576910976
1/7/2020 7:00,2020,1,7,1/7/2020,8,6.531,100.033,1.08,488.5055231,0.61632358
1/7/2020 8:00,2020,1,7,1/7/2020,9,6.312,98.657,1.08,563.9293574,0.711482151
1/7/2020 9:00,2020,1,7,1/7/2020,10,5.426,100.219,1.08,639.3532219,0.80664076
1/7/2020 10:00,2020,1,7,1/7/2020,11,5.935,101.55,1.08,670.5922193,0.846053479
1/7/2020 11:00,2020,1,7,1/7/2020,12,5.755,101.904,1.08,670.5878062,0.846047911
1/7/2020 12:00,2020,1,7,1/7/2020,13,8.122,99.801,1.08,670.5834234,0.846042382
1/7/2020 13:00,2020,1,7,1/7/2020,14,6.788,101.152,1.08,670.5790708,0.84603689
1/7/2020 14:00,2020,1,7,1/7/2020,15,7.775,102.25,1.08,670.5747484,0.846031437
1/7/2020 15:00,2020,1,7,1/7/2020,16,9.92,100.39,1.08,670.5704563,0.846026022
1/7/2020 16:00,2020,1,7,1/7/2020,17,11.317,99.235,1.08,670.5661944,0.846020645
1/7/2020 17:00,2020,1,7,1/7/2020,18,14.141,100.253,1.133,670.5619627,0.846015306
1/7/2020 18:00,2020,1,7,1/7/2020,19,14.028,101.557,1.131,670.5577613,0.846010005
1/7/2020 19:00,2020,1,7,1/7/2020,20,14.332,100.948,1.137,604.1800389,0.762264472
1/7/2020 20:00,2020,1,7,1/7/2020,21,13.642,99.82,1.123,537.8023469,0.678518977
1/7/2020 21:00,2020,1,7,1/7/2020,22,13.716,98.376,1.124,537.7982361,0.678513791
1/7/2020 22:00,2020,1,7,1/7/2020,23,13.556,98.826,1.121,537.7941556,0.678508642
1/7/2020 23:00,2020,1,7,1/7/2020,24,14.52,101.786,1.14,497.4918779,0.627661225
1/8/2020 0:00,2020,1,8,1/8/2020,1,13.934,99.789,1.129,457.1896305,0.576813846
1/8/2020 1:00,2020,1,8,1/8/2020,2,12.965,101.144,1.109,457.1856407,0.576808813
1/8/2020 2:00,2020,1,8,1/8/2020,3,10.425,100.51,1.08,457.1816812,0.576803817
1/8/2020 3:00,2020,1,8,1/8/2020,4,8.878,99.451,1.08,457.177752,0.57679886
1/8/2020 4:00,2020,1,8,1/8/2020,5,8.932,99.755,1.08,457.173853,0.576793941
1/8/2020 5:00,2020,1,8,1/8/2020,6,8.163,99.382,1.08,457.1699843,0.57678906
1/8/2020 6:00,2020,1,8,1/8/2020,7,7.028,101.204,1.08,457.1661458,0.576784217
1/8/2020 7:00,2020,1,8,1/8/2020,8,6.771,99.41,1.08,488.4057782,0.616197737
1/8/2020 8:00,2020,1,8,1/8/2020,9,6.364,102.13,1.08,563.8303383,0.711357224
1/8/2020 9:00,2020,1,8,1/8/2020,10,6.556,100.502,1.08,639.2549286,0.806516749
1/8/2020 10:00,2020,1,8,1/8/2020,11,6.333,98.89,1.08,670.4946518,0.845930383
1/8/2020 11:00,2020,1,8,1/8/2020,12,4.858,101.302,1.08,670.4909646,0.845925731
1/8/2020 12:00,2020,1,8,1/8/2020,13,6.317,99.056,1.08,670.4873078,0.845921117
1/8/2020 13:00,2020,1,8,1/8/2020,14,7.609,98.181,1.08,670.4836812,0.845916542
1/8/2020 14:00,2020,1,8,1/8/2020,15,10.342,101.066,1.08,670.4800848,0.845912004
1/8/2020 15:00,2020,1,8,1/8/2020,16,9.468,100.235,1.08,670.4765188,0.845907505
1/8/2020 16:00,2020,1,8,1/8/2020,17,10.933,100.285,1.08,670.472983,0.845903044
1/8/2020 17:00,2020,1,8,1/8/2020,18,12.081,98.244,1.092,670.4694775,0.845898622
1/8/2020 18:00,2020,1,8,1/8/2020,19,13.752,100.209,1.125,670.4660023,0.845894237
1/8/2020 19:00,2020,1,8,1/8/2020,20,13.644,101.107,1.123,604.0890063,0.76214962
1/8/2020 20:00,2020,1,8,1/8/2020,21,14.569,100.21,1.141,537.7120405,0.678405042
1/8/2020 21:00,2020,1,8,1/8/2020,22,13.388,99.117,1.118,537.7086562,0.678400772
1/8/2020 22:00,2020,1,8,1/8/2020,23,14.42,99.05,1.138,537.7053021,0.67839654
1/8/2020 23:00,2020,1,8,1/8/2020,24,14.838,100.197,1.147,497.4037509,0.62755004
1/9/2020 0:00,2020,1,9,1/9/2020,1,13.644,101.6,1.123,457.1022299,0.576703577
1/9/2020 1:00,2020,1,9,1/9/2020,2,12.079,99.403,1.092,457.0989668,0.57669946
1/9/2020 2:00,2020,1,9,1/9/2020,3,11.872,101.129,1.087,457.0957339,0.576695382
1/9/2020 3:00,2020,1,9,1/9/2020,4,10.702,100.253,1.08,457.0925313,0.576691341
1/9/2020 4:00,2020,1,9,1/9/2020,5,9.195,99.051,1.08,457.089359,0.576687339
1/9/2020 5:00,2020,1,9,1/9/2020,6,8.34,100.91,1.08,457.086217,0.576683375
1/9/2020 6:00,2020,1,9,1/9/2020,7,7.705,100.581,1.08,457.0831053,0.576679449
1/9/2020 7:00,2020,1,9,1/9/2020,8,5.571,100.692,1.08,488.3234645,0.616093886
1/9/2020 8:00,2020,1,9,1/9/2020,9,5.22,103.536,1.08,563.7487514,0.711254289
1/9/2020 9:00,2020,1,9,1/9/2020,10,6.075,101.629,1.08,639.1740687,0.806414732
1/9/2020 10:00,2020,1,9,1/9/2020,11,7.076,101.176,1.08,670.4145188,0.845829283
1/9/2020 11:00,2020,1,9,1/9/2020,12,6.065,99.795,1.08,670.4115586,0.845825548
1/9/2020 12:00,2020,1,9,1/9/2020,13,6.037,101.573,1.08,670.4086288,0.845821852
1/9/2020 13:00,2020,1,9,1/9/2020,14,8.77,102.822,1.08,670.4057293,0.845818194
1/9/2020 14:00,2020,1,9,1/9/2020,15,8.613,104.017,1.08,670.4028601,0.845814574
1/9/2020 15:00,2020,1,9,1/9/2020,16,9.703,100.471,1.08,670.4000212,0.845810992
1/9/2020 16:00,2020,1,9,1/9/2020,17,9.281,101.813,1.08,670.3972126,0.845807449
1/9/2020 17:00,2020,1,9,1/9/2020,18,12.155,101.101,1.093,670.3944343,0.845803943
1/9/2020 18:00,2020,1,9,1/9/2020,19,13.667,101.56,1.123,670.3916864,0.845800476
1/9/2020 19:00,2020,1,9,1/9/2020,20,13.091,102.202,1.112,604.0154177,0.762056777
1/9/2020 20:00,2020,1,9,1/9/2020,21,15.052,100.785,1.151,537.6391793,0.678313116
1/9/2020 21:00,2020,1,9,1/9/2020,22,13.659,99.476,1.123,537.6365223,0.678309764
1/9/2020 22:00,2020,1,9,1/9/2020,23,13.835,98.694,1.127,537.6338956,0.67830645
1/9/2020 23:00,2020,1,9,1/9/2020,24,13.106,99.682,1.112,497.3330719,0.627460868
1/10/2020 0:00,2020,1,10,1/10/2020,1,12.44,98.947,1.099,457.0322784,0.576615323
1/10/2020 1:00,2020,1,10,1/10/2020,2,11.037,98.65,1.08,457.0297428,0.576612124
1/10/2020 2:00,2020,1,10,1/10/2020,3,10.871,99.155,1.08,457.0272374,0.576608963
1/10/2020 3:00,2020,1,10,1/10/2020,4,9.656,98.232,1.08,457.0247624,0.576605841
1/10/2020 4:00,2020,1,10,1/10/2020,5,8.583,100.565,1.08,457.0223178,0.576602756
1/10/2020 5:00,2020,1,10,1/10/2020,6,7.9,99.276,1.08,457.0199035,0.57659971
1/10/2020 6:00,2020,1,10,1/10/2020,7,5.475,100.421,1.08,457.0175195,0.576596702
1/10/2020 7:00,2020,1,10,1/10/2020,8,6.491,100.296,1.08,488.2586064,0.616012057
1/10/2020 8:00,2020,1,10,1/10/2020,9,6.122,101.026,1.08,563.6846211,0.711173379
1/10/2020 9:00,2020,1,10,1/10/2020,10,5.376,103.443,1.08,639.1106661,0.80633474
1/10/2020 10:00,2020,1,10,1/10/2020,11,6.118,102.212,1.08,670.3518441,0.845750209
1/10/2020 11:00,2020,1,10,1/10/2020,12,6.045,101.897,1.08,670.3496118,0.845747393
1/10/2020 12:00,2020,1,10,1/10/2020,13,8.266,103.66,1.08,670.3474099,0.845744615
1/10/2020 13:00,2020,1,10,1/10/2020,14,8.605,100.195,1.08,670.3452383,0.845741875
1/10/2020 14:00,2020,1,10,1/10/2020,15,9.478,102.296,1.08,670.343097,0.845739174
1/10/2020 15:00,2020,1,10,1/10/2020,16,8.896,102.441,1.08,670.3409861,0.84573651
1/10/2020 16:00,2020,1,10,1/10/2020,17,11.153,102.185,1.08,670.3389056,0.845733885
1/10/2020 17:00,2020,1,10,1/10/2020,18,12.787,99.572,1.106,670.3368554,0.845731299
1/10/2020 18:00,2020,1,10,1/10/2020,19,13.917,100.383,1.128,670.3348355,0.84572875
1/10/2020 19:00,2020,1,10,1/10/2020,20,13.826,101.674,1.127,603.9592949,0.76198597
1/10/2020 20:00,2020,1,10,1/10/2020,21,15.924,99.413,1.168,537.5837846,0.678243228
1/10/2020 21:00,2020,1,10,1/10/2020,22,14.847,100.255,1.147,537.5818558,0.678240794
1/10/2020 22:00,2020,1,10,1/10/2020,23,13.839,98.737,1.127,537.5799574,0.678238399
1/10/2020 23:00,2020,1,10,1/10/2020,24,13.363,100.085,1.117,497.2798618,0.627393735
1/11/2020 0:00,2020,1,11,1/11/2020,1,13.606,97.959,1.122,456.9797966,0.576549109
1/11/2020 1:00,2020,1,11,1/11/2020,2,12.908,99.746,1.108,456.9779892,0.576546829
1/11/2020 2:00,2020,1,11,1/11/2020,3,11.637,98.603,1.083,456.9762122,0.576544587
1/11/2020 3:00,2020,1,11,1/11/2020,4,9.889,100.446,1.08,456.9744656,0.576542383
1/11/2020 4:00,2020,1,11,1/11/2020,5,9.748,98.63,1.08,456.9727493,0.576540218
1/11/2020 5:00,2020,1,11,1/11/2020,6,6.621,99.985,1.08,456.9710633,0.576538091
1/11/2020 6:00,2020,1,11,1/11/2020,7,6.393,99.515,1.08,456.9694078,0.576536002
1/11/2020 7:00,2020,1,11,1/11/2020,8,6.285,99.055,1.08,488.2112231,0.615952276
1/11/2020 8:00,2020,1,11,1/11/2020,9,6.392,102.307,1.08,563.6379663,0.711114517
1/11/2020 9:00,2020,1,11,1/11/2020,10,5.93,102.346,1.08,639.0647398,0.806276797
1/11/2020 10:00,2020,1,11,1/11/2020,11,4.869,102.763,1.08,670.3066463,0.845693185
1/11/2020 11:00,2020,1,11,1/11/2020,12,7.044,101.566,1.08,670.3051425,0.845691288
1/11/2020 12:00,2020,1,11,1/11/2020,13,8.087,101.216,1.08,670.3036691,0.845689429
1/11/2020 13:00,2020,1,11,1/11/2020,14,9.22,101.787,1.08,670.3022261,0.845687609
1/11/2020 14:00,2020,1,11,1/11/2020,15,9.149,100.607,1.08,670.3008134,0.845685826
1/11/2020 15:00,2020,1,11,1/11/2020,16,11.753,101.464,1.085,670.2994311,0.845684082
1/11/2020 16:00,2020,1,11,1/11/2020,17,11.707,101.184,1.084,670.2980792,0.845682377
1/11/2020 17:00,2020,1,11,1/11/2020,18,12.564,101.984,1.101,670.2967577,0.84568071
1/11/2020 18:00,2020,1,11,1/11/2020,19,13.25,102.763,1.115,670.2954665,0.84567908
1/11/2020 19:00,2020,1,11,1/11/2020,20,13.339,104.067,1.117,603.9206546,0.761937219
1/11/2020 20:00,2020,1,11,1/11/2020,21,14.123,101.303,1.132,537.545873,0.678195396
1/11/2020 21:00,2020,1,11,1/11/2020,22,14.564,99.473,1.141,537.544673,0.678193882
1/11/2020 22:00,2020,1,11,1/11/2020,23,14.052,98.842,1.131,537.5435033,0.678192407
1/11/2020 23:00,2020,1,11,1/11/2020,24,13.917,99.974,1.128,497.2441365,0.627348662
1/12/2020 0:00,2020,1,12,1/12/2020,1,11.439,100.121,1.08,456.9448001,0.576504956
1/12/2020 1:00,2020,1,12,1/12/2020,2,13.071,100.321,1.111,456.9437216,0.576503595
1/12/2020 2:00,2020,1,12,1/12/2020,3,9.812,98.685,1.08,456.9426734,0.576502273
1/12/2020 3:00,2020,1,12,1/12/2020,4,10.184,99.322,1.08,456.9416556,0.576500989
1/12/2020 4:00,2020,1,12,1/12/2020,5,8.967,99.907,1.08,456.9406681,0.576499743
1/12/2020 5:00,2020,1,12,1/12/2020,6,7.705,101.334,1.08,456.9397111,0.576498535
1/12/2020 6:00,2020,1,12,1/12/2020,7,6.374,101.487,1.08,456.9387844,0.576497366
1/12/2020 7:00,2020,1,12,1/12/2020,8,6.845,99.241,1.08,488.1813287,0.61591456
1/12/2020 8:00,2020,1,12,1/12/2020,9,6.156,100.722,1.08,563.6088008,0.71107772
