datetime,year,month,day1,day,hour,temp_C,IT_MW,PUE,Lpeak_sys_MW,normalized
1/3/2020 6:00,2020,1,3,1/3/2020,7,7.587,98.631,1.08,463.88240995537103,0.587040576
1/3/2020 7:00,2020,1,3,1/3/2020,8,7.094,100.392,1.08,495.84217589546444,0.627485479
1/3/2020 8:00,2020,1,3,1/3/2020,9,4.877,103.76,1.08,573.0104012133727,0.725141434
1/3/2020 9:00,2020,1,3,1/3/2020,10,5.43,100.975,1.08,650.1786564524199,0.822797426
1/3/2020 10:00,2020,1,3,1/3/2020,11,6.024,103.027,1.08,682.1385121559149,0.863242443
1/3/2020 11:00,2020,1,3,1/3/2020,12,5.222,104.316,1.08,682.1312107498101,0.863233203
1/3/2020 12:00,2020,1,3,1/3/2020,13,7.615,102.759,1.08,682.1239392761591,0.863224001
1/3/2020 13:00,2020,1,3,1/3/2020,14,6.988,103.173,1.08,682.1166977387032,0.863214837
1/3/2020 14:00,2020,1,3,1/3/2020,15,7.758,103.679,1.08,682.1094861411677,0.863205711
1/3/2020 15:00,2020,1,3,1/3/2020,16,9.351,103.679,1.08,682.1023044872627,0.863196622
1/3/2020 16:00,2020,1,3,1/3/2020,17,10.888,101.452,1.08,682.0951527806828,0.863187572
1/3/2020 17:00,2020,1,3,1/3/2020,18,11.576,100.549,1.082,682.0880310251075,0.863178559
1/3/2020 18:00,2020,1,3,1/3/2020,19,14.155,99.917,1.133,682.0809392242003,0.863169585
1/3/2020 19:00,2020,1,3,1/3/2020,20,13.902,102.287,1.128,614.1627996252084,0.777219562
1/3/2020 20:00,2020,1,3,1/3/2020,21,13.205,100.606,1.114,546.2446899881663,0.691269577
1/3/2020 21:00,2020,1,3,1/3/2020,22,14.775,99.698,1.145,546.2376880730931,0.691260716
1/3/2020 22:00,2020,1,3,1/3/2020,23,13.2,99.897,1.114,546.2307161271895,0.691251893
1/3/2020 23:00,2020,1,3,1/3/2020,24,15.125,100.313,1.153,504.9920483733698,0.639064591
1/4/2020 0:00,2020,1,4,1/4/2020,1,12.228,100.725,1.095,463.7534106,0.586877328
1/4/2020 1:00,2020,1,4,1/4/2020,2,11.907,100.443,1.088,463.7465285789421,0.586868619
1/4/2020 2:00,2020,1,4,1/4/2020,3,11.338,98.918,1.08,463.73967654543054,0.586859947
1/4/2020 3:00,2020,1,4,1/4/2020,4,9.405,101.77,1.08,463.7328544988682,0.586851314
1/4/2020 4:00,2020,1,4,1/4/2020,5,8.082,100.026,1.08,463.7260624427648,0.586842719
1/4/2020 5:00,2020,1,4,1/4/2020,6,7.994,100.3,1.08,463.7193003806147,0.586834161
1/4/2020 6:00,2020,1,4,1/4/2020,7,5.617,99.413,1.08,463.71256831589665,0.586825642
1/4/2020 7:00,2020,1,4,1/4/2020,8,6.987,99.458,1.08,495.67305329037174,0.627271456
1/4/2020 8:00,2020,1,4,1/4/2020,9,4.674,101.186,1.08,572.8419977296685,0.72492832
1/4/2020 9:00,2020,1,4,1/4/2020,10,4.551,101.878,1.08,650.0109721767409,0.822585222
1/4/2020 10:00,2020,1,4,1/4/2020,11,5.592,101.685,1.08,681.9715471745282,0.86303115
1/4/2020 11:00,2020,1,4,1/4/2020,12,4.385,102.719,1.08,681.9649651486121,0.86302282
1/4/2020 12:00,2020,1,4,1/4/2020,13,6.851,100.921,1.08,681.9584131406768,0.863014529
1/4/2020 13:00,2020,1,4,1/4/2020,14,7.208,102.021,1.08,681.9518911540931,0.863006275
1/4/2020 14:00,2020,1,4,1/4/2020,15,9.137,100.611,1.08,681.9453991922162,0.86299806
1/4/2020 15:00,2020,1,4,1/4/2020,16,9.941,101.469,1.08,681.9389372583859,0.862989882
1/4/2020 16:00,2020,1,4,1/4/2020,17,11.905,101.638,1.088,681.9325053559265,0.862981743
1/4/2020 17:00,2020,1,4,1/4/2020,18,11.544,102.992,1.081,681.9261034881472,0.862973641
1/4/2020 18:00,2020,1,4,1/4/2020,19,13.827,101.045,1.127,681.9197316583413,0.862965578
1/4/2020 19:00,2020,1,4,1/4/2020,20,13.899,101.833,1.128,614.0023121133856,0.777016466
1/4/2020 20:00,2020,1,4,1/4/2020,21,13.933,100.756,1.129,546.0849226129442,0.691067392
1/4/2020 21:00,2020,1,4,1/4/2020,22,14.671,99.144,1.143,546.0786409166653,0.691059443
1/4/2020 22:00,2020,1,4,1/4/2020,23,13.727,98.831,1.125,546.0723892713796,0.691051531
1/4/2020 23:00,2020,1,4,1/4/2020,24,13.427,99.349,1.119,504.83444189963063,0.638865141
1/5/2020 0:00,2020,1,5,1/5/2020,1,12.759,99.739,1.105,463.5965245852918,0.586678789
1/5/2020 1:00,2020,1,5,1/5/2020,2,12.406,99.82,1.098,463.59036311222025,0.586670992
1/5/2020 2:00,2020,1,5,1/5/2020,3,11.091,99.477,1.08,463.5842317,0.586663233
1/5/2020 3:00,2020,1,5,1/5/2020,4,8.322,100.889,1.08,463.5781303605271,0.586655512
1/5/2020 4:00,2020,1,5,1/5/2020,5,10.019,100.843,1.08,463.5720590881985,0.586647828
1/5/2020 5:00,2020,1,5,1/5/2020,6,9.173,100.699,1.08,463.56601788905175,0.586640183
1/5/2020 6:00,2020,1,5,1/5/2020,7,6.353,98.327,1.08,463.56000676619465,0.586632576
1/5/2020 7:00,2020,1,5,1/5/2020,8,6.822,98.554,1.08,495.5212127610176,0.627079302
1/5/2020 8:00,2020,1,5,1/5/2020,9,6.153,99.302,1.08,572.6908783,0.724737079
1/5/2020 9:00,2020,1,5,1/5/2020,10,5.213,103.401,1.08,649.8605739,0.822394894
1/5/2020 10:00,2020,1,5,1/5/2020,11,5.543,102.774,1.08,681.8218701734286,0.862841734
1/5/2020 11:00,2020,1,5,1/5/2020,12,7.01,102.905,1.08,681.8160094780978,0.862834318
1/5/2020 12:00,2020,1,5,1/5/2020,13,5.578,101.294,1.08,681.8101788773796,0.862826939
1/5/2020 13:00,2020,1,5,1/5/2020,14,8.445,101.998,1.08,681.8043783742734,0.862819599
1/5/2020 14:00,2020,1,5,1/5/2020,15,9.868,100.642,1.08,681.7986079717633,0.862812296
1/5/2020 15:00,2020,1,5,1/5/2020,16,9.516,101.324,1.08,681.7928676728181,0.862805032
1/5/2020 16:00,2020,1,5,1/5/2020,17,12.363,103.025,1.097,681.7871575,0.862797806
1/5/2020 17:00,2020,1,5,1/5/2020,18,12.899,102.201,1.108,681.7814773974194,0.862790618
1/5/2020 18:00,2020,1,5,1/5/2020,19,14.067,103.136,1.131,681.7758274268256,0.862783468
1/5/2020 19:00,2020,1,5,1/5/2020,20,13.825,101.256,1.127,613.8591298151149,0.776835269
1/5/2020 20:00,2020,1,5,1/5/2020,21,13.519,100.985,1.12,545.9424623215799,0.69088711
1/5/2020 21:00,2020,1,5,1/5/2020,22,14.199,100.169,1.134,545.9369027054978,0.690880074
1/5/2020 22:00,2020,1,5,1/5/2020,23,12.539,98.746,1.101,545.9313732133272,0.690873076
1/5/2020 23:00,2020,1,5,1/5/2020,24,13.236,99.318,1.115,504.69414806724075,0.6386876
1/6/2020 0:00,2020,1,6,1/6/2020,1,13.721,98.121,1.124,463.4569530507397,0.586502162
1/6/2020 1:00,2020,1,6,1/6/2020,2,11.582,98.559,1.082,463.4515139473101,0.586495279
1/6/2020 2:00,2020,1,6,1/6/2020,3,11.489,99.021,1.08,463.446105,0.586488434
1/6/2020 3:00,2020,1,6,1/6/2020,4,11.648,100.488,1.083,463.44072614882595,0.586481627
1/6/2020 4:00,2020,1,6,1/6/2020,5,8.44,99.721,1.08,463.4353774593212,0.586474859
1/6/2020 5:00,2020,1,6,1/6/2020,6,8.057,99.747,1.08,463.43005891331546,0.586468128
1/6/2020 6:00,2020,1,6,1/6/2020,7,5.63,101.578,1.08,463.4247705135449,0.586461436
1/6/2020 7:00,2020,1,6,1/6/2020,8,6.906,100.365,1.08,495.3866993010278,0.626909076
1/6/2020 8:00,2020,1,6,1/6/2020,9,6.455,102.387,1.08,572.5570877006501,0.724567768
1/6/2020 9:00,2020,1,6,1/6/2020,10,5.031,101.252,1.08,649.7275062546229,0.822226498
1/6/2020 10:00,2020,1,6,1/6/2020,11,4.936,102.335,1.08,681.6895255051422,0.862674253
1/6/2020 11:00,2020,1,6,1/6/2020,12,5.803,103.79,1.08,681.6843878770472,0.862667751
1/6/2020 12:00,2020,1,6,1/6/2020,13,5.865,102.234,1.08,681.6792804112788,0.862661288
1/6/2020 13:00,2020,1,6,1/6/2020,14,8.227,102.268,1.08,681.6742031104643,0.862654863
1/6/2020 14:00,2020,1,6,1/6/2020,15,9.711,102.574,1.08,681.669156,0.862648475
1/6/2020 15:00,2020,1,6,1/6/2020,16,10.122,102.363,1.08,681.6641390141303,0.862642127
1/6/2020 16:00,2020,1,6,1/6/2020,17,9.738,100.911,1.08,681.6591522237885,0.862635816
1/6/2020 17:00,2020,1,6,1/6/2020,18,13.539,102.648,1.121,681.6541956087558,0.862629543
1/6/2020 18:00,2020,1,6,1/6/2020,19,13.574,100.864,1.121,681.6492691715823,0.862623309
1/6/2020 19:00,2020,1,6,1/6/2020,20,14.086,101.203,1.132,613.7332952,0.776676026
1/6/2020 20:00,2020,1,6,1/6/2020,21,13.058,101.219,1.111,545.8173513281324,0.690728782
1/6/2020 21:00,2020,1,6,1/6/2020,22,14.409,99.947,1.138,545.8125154396812,0.690722662
1/6/2020 22:00,2020,1,6,1/6/2020,23,14.382,99.028,1.138,545.8077097391337,0.690716581
1/6/2020 23:00,2020,1,6,1/6/2020,24,13.985,99.953,1.13,504.5712084482903,0.638532021
1/7/2020 0:00,2020,1,7,1/7/2020,1,13.652,100.376,1.123,463.3347373502797,0.586347499
1/7/2020 1:00,2020,1,7,1/7/2020,2,11.589,99.285,1.082,463.33002222821574,0.586341532
1/7/2020 2:00,2020,1,7,1/7/2020,3,10.797,101.028,1.08,463.3253373038518,0.586335603
1/7/2020 3:00,2020,1,7,1/7/2020,4,9.42,102.249,1.08,463.3206825795981,0.586329713
1/7/2020 4:00,2020,1,7,1/7/2020,5,8.686,98.408,1.08,463.3160580578494,0.586323861
1/7/2020 5:00,2020,1,7,1/7/2020,6,6.331,100.162,1.08,463.3114637409846,0.586318046
1/7/2020 6:00,2020,1,7,1/7/2020,7,7.631,98.449,1.08,463.30689963136746,0.586312271
1/7/2020 7:00,2020,1,7,1/7/2020,8,6.531,100.033,1.08,495.2695527696437,0.626760828
1/7/2020 8:00,2020,1,7,1/7/2020,9,6.312,98.657,1.08,572.4406655803264,0.724420436
1/7/2020 9:00,2020,1,7,1/7/2020,10,5.426,100.219,1.08,649.6118086052542,0.822080083
1/7/2020 10:00,2020,1,7,1/7/2020,11,5.935,101.55,1.08,681.5745523862504,0.862528755
1/7/2020 11:00,2020,1,7,1/7/2020,12,5.755,101.904,1.08,681.5701393477812,0.86252317
1/7/2020 12:00,2020,1,7,1/7/2020,13,8.122,99.801,1.08,681.5657565304148,0.862517624
1/7/2020 13:00,2020,1,7,1/7/2020,14,6.788,101.152,1.08,681.5614039364059,0.862512116
1/7/2020 14:00,2020,1,7,1/7/2020,15,7.775,102.25,1.08,681.5570815679939,0.862506646
1/7/2020 15:00,2020,1,7,1/7/2020,16,9.92,100.39,1.08,681.5527894274023,0.862501214
1/7/2020 16:00,2020,1,7,1/7/2020,17,11.317,99.235,1.08,681.5485275168394,0.862495821
1/7/2020 17:00,2020,1,7,1/7/2020,18,14.141,100.253,1.133,681.5442958384976,0.862490466
1/7/2020 18:00,2020,1,7,1/7/2020,19,14.028,101.557,1.131,681.5400943945541,0.862485149
1/7/2020 19:00,2020,1,7,1/7/2020,20,14.332,100.948,1.137,613.6248454307688,0.776538784
1/7/2020 20:00,2020,1,7,1/7/2020,21,13.642,99.82,1.123,545.7096267056891,0.690592457
1/7/2020 21:00,2020,1,7,1/7/2020,22,13.716,98.376,1.124,545.7055159778467,0.690587255
1/7/2020 22:00,2020,1,7,1/7/2020,23,13.556,98.826,1.121,545.7014354929553,0.690582091
1/7/2020 23:00,2020,1,7,1/7/2020,24,14.52,101.786,1.14,504.4656594724416,0.638398449
1/8/2020 0:00,2020,1,8,1/8/2020,1,13.934,99.789,1.129,463.2299136990615,0.586214845
1/8/2020 1:00,2020,1,8,1/8/2020,2,12.965,101.144,1.109,463.22592395555563,0.586209796
1/8/2020 2:00,2020,1,8,1/8/2020,3,10.425,100.51,1.08,463.22196446330406,0.586204786
1/8/2020 3:00,2020,1,8,1/8/2020,4,8.878,99.451,1.08,463.2180352,0.586199813
1/8/2020 4:00,2020,1,8,1/8/2020,5,8.932,99.755,1.08,463.21413624069686,0.586194879
1/8/2020 5:00,2020,1,8,1/8/2020,6,8.163,99.382,1.08,463.21026751436824,0.586189983
1/8/2020 6:00,2020,1,8,1/8/2020,7,7.028,101.204,1.08,463.2064290473487,0.586185126
1/8/2020 7:00,2020,1,8,1/8/2020,8,6.771,99.41,1.08,495.1698078799107,0.626634601
1/8/2020 8:00,2020,1,8,1/8/2020,9,6.364,102.13,1.08,572.3416464,0.724295128
1/8/2020 9:00,2020,1,8,1/8/2020,10,6.556,100.502,1.08,649.5135152576635,0.821955693
1/8/2020 10:00,2020,1,8,1/8/2020,11,6.333,98.89,1.08,681.4769848857695,0.862405284
1/8/2020 11:00,2020,1,8,1/8/2020,12,4.858,101.302,1.08,681.4732977446047,0.862400618
1/8/2020 12:00,2020,1,8,1/8/2020,13,6.317,99.056,1.08,681.4696408743638,0.86239599
1/8/2020 13:00,2020,1,8,1/8/2020,14,7.609,98.181,1.08,681.4660143,0.862391401
1/8/2020 14:00,2020,1,8,1/8/2020,15,10.342,101.066,1.08,681.4624179541634,0.86238685
1/8/2020 15:00,2020,1,8,1/8/2020,16,9.468,100.235,1.08,681.4588519079196,0.862382337
1/8/2020 16:00,2020,1,8,1/8/2020,17,10.933,100.285,1.08,681.4553161400316,0.862377862
1/8/2020 17:00,2020,1,8,1/8/2020,18,12.081,98.244,1.092,681.4518106523185,0.862373426
1/8/2020 18:00,2020,1,8,1/8/2020,19,13.752,100.209,1.125,681.4483354465833,0.862369028
1/8/2020 19:00,2020,1,8,1/8/2020,20,13.644,101.107,1.123,613.5338127682128,0.776423583
1/8/2020 20:00,2020,1,8,1/8/2020,21,14.569,100.21,1.141,545.6193203753804,0.690478175
1/8/2020 21:00,2020,1,8,1/8/2020,22,13.388,99.117,1.118,545.6159360262445,0.690473892
1/8/2020 22:00,2020,1,8,1/8/2020,23,14.42,99.05,1.138,545.6125819661447,0.690469648
1/8/2020 23:00,2020,1,8,1/8/2020,24,14.838,100.197,1.147,504.3775324161342,0.638286925
1/9/2020 0:00,2020,1,9,1/9/2020,1,13.644,101.6,1.123,463.1425131585953,0.58610424
1/9/2020 1:00,2020,1,9,1/9/2020,2,12.079,99.403,1.092,463.13924997589453,0.586100111
1/9/2020 2:00,2020,1,9,1/9/2020,3,11.872,101.129,1.087,463.13601708903843,0.58609602
1/9/2020 3:00,2020,1,9,1/9/2020,4,10.702,100.253,1.08,463.13281449969026,0.586091967
1/9/2020 4:00,2020,1,9,1/9/2020,5,9.195,99.051,1.08,463.1296422094975,0.586087952
1/9/2020 5:00,2020,1,9,1/9/2020,6,8.34,100.91,1.08,463.12650022009234,0.586083976
1/9/2020 6:00,2020,1,9,1/9/2020,7,7.705,100.581,1.08,463.12338853309103,0.586080038
1/9/2020 7:00,2020,1,9,1/9/2020,8,5.571,100.692,1.08,495.0874941883923,0.626530434
1/9/2020 8:00,2020,1,9,1/9/2020,9,5.22,103.536,1.08,572.2600596097618,0.724191881
1/9/2020 9:00,2020,1,9,1/9/2020,10,6.075,101.629,1.08,649.4326553382909,0.821853366
1/9/2020 10:00,2020,1,9,1/9/2020,11,7.076,101.176,1.08,681.3968519150555,0.862303876
1/9/2020 11:00,2020,1,9,1/9/2020,12,6.065,99.795,1.08,681.3938917637747,0.86230013
1/9/2020 12:00,2020,1,9,1/9/2020,13,6.037,101.573,1.08,681.3909619242688,0.862296422
1/9/2020 13:00,2020,1,9,1/9/2020,14,8.77,102.822,1.08,681.3880623980453,0.862292753
1/9/2020 14:00,2020,1,9,1/9/2020,15,8.613,104.017,1.08,681.3851931865959,0.862289122
1/9/2020 15:00,2020,1,9,1/9/2020,16,9.703,100.471,1.08,681.3823542913967,0.86228553
1/9/2020 16:00,2020,1,9,1/9/2020,17,9.281,101.813,1.08,681.3795457,0.862281975
1/9/2020 17:00,2020,1,9,1/9/2020,18,12.155,101.101,1.093,681.3767675,0.862278459
1/9/2020 18:00,2020,1,9,1/9/2020,19,13.667,101.56,1.123,681.3740195178268,0.862274982
1/9/2020 19:00,2020,1,9,1/9/2020,20,13.091,102.202,1.112,613.4602241456757,0.776330457
1/9/2020 20:00,2020,1,9,1/9/2020,21,15.052,100.785,1.151,545.5464590969211,0.69038597
1/9/2020 21:00,2020,1,9,1/9/2020,22,13.659,99.476,1.123,545.5438021293473,0.690382607
1/9/2020 22:00,2020,1,9,1/9/2020,23,13.835,98.694,1.127,545.5411754879196,0.690379283
1/9/2020 23:00,2020,1,9,1/9/2020,24,13.106,99.682,1.112,504.30685339331694,0.638197481
1/10/2020 0:00,2020,1,10,1/10/2020,1,12.44,98.947,1.099,463.0725616275473,0.586015717
1/10/2020 1:00,2020,1,10,1/10/2020,2,11.037,98.65,1.08,463.07002597260316,0.586012508
1/10/2020 2:00,2020,1,10,1/10/2020,3,10.871,99.155,1.08,463.0675206491167,0.586009338
1/10/2020 3:00,2020,1,10,1/10/2020,4,9.656,98.232,1.08,463.06504565837673,0.586006206
1/10/2020 4:00,2020,1,10,1/10/2020,5,8.583,100.565,1.08,463.0626010016566,0.586003112
1/10/2020 5:00,2020,1,10,1/10/2020,6,7.9,99.276,1.08,463.0601867,0.586000057
1/10/2020 6:00,2020,1,10,1/10/2020,7,5.475,100.421,1.08,463.05780269529095,0.58599704
1/10/2020 7:00,2020,1,10,1/10/2020,8,6.491,100.296,1.08,495.0226360864118,0.626448356
1/10/2020 8:00,2020,1,10,1/10/2020,9,6.122,101.026,1.08,572.1959292769676,0.724110724
1/10/2020 9:00,2020,1,10,1/10/2020,10,5.376,103.443,1.08,649.3692528076756,0.82177313
1/10/2020 10:00,2020,1,10,1/10/2020,11,6.118,102.212,1.08,681.3341772192373,0.862224562
1/10/2020 11:00,2020,1,10,1/10/2020,12,6.045,101.897,1.08,681.3319449,0.862221737
1/10/2020 12:00,2020,1,10,1/10/2020,13,8.266,103.66,1.08,681.3297429944009,0.86221895
1/10/2020 13:00,2020,1,10,1/10/2020,14,8.605,100.195,1.08,681.3275713985819,0.862216202
1/10/2020 14:00,2020,1,10,1/10/2020,15,9.478,102.296,1.08,681.3254301486571,0.862213492
1/10/2020 15:00,2020,1,10,1/10/2020,16,8.896,102.441,1.08,681.3233192457282,0.862210821
1/10/2020 16:00,2020,1,10,1/10/2020,17,11.153,102.185,1.08,681.3212387,0.862208188
1/10/2020 17:00,2020,1,10,1/10/2020,18,12.787,99.572,1.106,681.3191885,0.862205594
1/10/2020 18:00,2020,1,10,1/10/2020,19,13.917,100.383,1.128,681.3171686,0.862203037
1/10/2020 19:00,2020,1,10,1/10/2020,20,13.826,101.674,1.127,613.4041013690545,0.776259434
1/10/2020 20:00,2020,1,10,1/10/2020,21,15.924,99.413,1.168,545.4910644606807,0.690315868
1/10/2020 21:00,2020,1,10,1/10/2020,22,14.847,100.255,1.147,545.4891356619858,0.690313427
1/10/2020 22:00,2020,1,10,1/10/2020,23,13.839,98.737,1.127,545.4872372175605,0.690311025
1/10/2020 23:00,2020,1,10,1/10/2020,24,13.363,100.085,1.117,504.25364334770956,0.638130144
1/11/2020 0:00,2020,1,11,1/11/2020,1,13.606,97.959,1.122,463.0200798,0.585949302
1/11/2020 1:00,2020,1,11,1/11/2020,2,12.908,99.746,1.108,463.0182724582478,0.585947015
1/11/2020 2:00,2020,1,11,1/11/2020,3,11.637,98.603,1.083,463.01649544051224,0.585944766
1/11/2020 3:00,2020,1,11,1/11/2020,4,9.889,100.446,1.08,463.01474878177373,0.585942555
1/11/2020 4:00,2020,1,11,1/11/2020,5,9.748,98.63,1.08,463.0130324829307,0.585940383
1/11/2020 5:00,2020,1,11,1/11/2020,6,6.621,99.985,1.08,463.0113465448663,0.58593825
1/11/2020 6:00,2020,1,11,1/11/2020,7,6.393,99.515,1.08,463.00969096844767,0.585936155
1/11/2020 7:00,2020,1,11,1/11/2020,8,6.285,99.055,1.08,494.97525279282445,0.626388393
1/11/2020 8:00,2020,1,11,1/11/2020,9,6.392,102.307,1.08,572.1492744410132,0.724051683
1/11/2020 9:00,2020,1,11,1/11/2020,10,5.93,102.346,1.08,649.3233265,0.821715011
1/11/2020 10:00,2020,1,11,1/11/2020,11,4.869,102.763,1.08,681.2889793701797,0.862167364
1/11/2020 11:00,2020,1,11,1/11/2020,12,7.044,101.566,1.08,681.2874756,0.862165461
1/11/2020 12:00,2020,1,11,1/11/2020,13,8.087,101.216,1.08,681.2860022252502,0.862163597
1/11/2020 13:00,2020,1,11,1/11/2020,14,9.22,101.787,1.08,681.2845592033264,0.86216177
1/11/2020 14:00,2020,1,11,1/11/2020,15,9.149,100.607,1.08,681.2831465494247,0.862159983
1/11/2020 15:00,2020,1,11,1/11/2020,16,11.753,101.464,1.085,681.2817642642722,0.862158233
1/11/2020 16:00,2020,1,11,1/11/2020,17,11.707,101.184,1.084,681.2804123485798,0.862156523
1/11/2020 17:00,2020,1,11,1/11/2020,18,12.564,101.984,1.101,681.2790908030431,0.86215485
1/11/2020 18:00,2020,1,11,1/11/2020,19,13.25,102.763,1.115,681.2777996,0.862153216
1/11/2020 19:00,2020,1,11,1/11/2020,20,13.339,104.067,1.117,613.3654610687393,0.776210534
1/11/2020 20:00,2020,1,11,1/11/2020,21,14.123,101.303,1.132,545.4531529,0.690267891
1/11/2020 21:00,2020,1,11,1/11/2020,22,14.564,99.473,1.141,545.4519528230136,0.690266372
1/11/2020 22:00,2020,1,11,1/11/2020,23,14.052,98.842,1.131,545.4507831,0.690264892
