datetime,year,day,73,74,75
1/3/2020 0:00,2020,1/3/2021,0.922634898,0.738255941,0.553876983
1/3/2020 1:00,2020,1/3/2021,0.964961458,0.850912091,0.736862725
1/3/2020 2:00,2020,1/3/2021,0.962718991,0.90861813,0.854517268
1/3/2020 3:00,2020,1/3/2021,0.947161878,0.939076208,0.930990539
1/3/2020 4:00,2020,1/3/2021,0.953749124,0.864098378,0.774447632
1/3/2020 5:00,2020,1/3/2021,0.949964961,0.884369251,0.81877354
1/3/2020 6:00,2020,1/3/2021,0.933707078,0.891283865,0.848860653
1/3/2020 7:00,2020,1/3/2021,0.973230554,0.902088182,0.83094581
1/3/2020 8:00,2020,1/3/2021,0.967203924,0.873704463,0.780205001
1/3/2020 9:00,2020,1/3/2021,0.967484233,0.817818097,0.668151962
1/3/2020 10:00,2020,1/3/2021,0.907077786,0.767607969,0.628138152
1/3/2020 11:00,2020,1/3/2021,0.979257183,0.872129564,0.765001946
1/3/2020 12:00,2020,1/3/2021,0.733566924,0.669227251,0.604887579
1/3/2020 13:00,2020,1/3/2021,0.700911002,0.70282977,0.704748538
1/3/2020 14:00,2020,1/3/2021,0.675262789,0.657717951,0.640173114
1/3/2020 15:00,2020,1/3/2021,0.688997898,0.626447561,0.563897225
1/3/2020 16:00,2020,1/3/2021,0.248773651,0.422177993,0.595582336
1/3/2020 17:00,2020,1/3/2021,0.015276804,0.179587484,0.343898163
1/3/2020 18:00,2020,1/3/2021,0.042186405,0.211760375,0.381334345
1/3/2020 19:00,2020,1/3/2021,0.13580939,0.285058743,0.434308095
1/3/2020 20:00,2020,1/3/2021,0.545900491,0.549523176,0.553145862
1/3/2020 21:00,2020,1/3/2021,0.56706377,0.583539222,0.600014673
1/3/2020 22:00,2020,1/3/2021,0.49712684,0.549414491,0.601702143
1/3/2020 23:00,2020,1/3/2021,0.580378416,0.495830216,0.411282015
1/4/2020 0:00,2020,1/4/2021,0.278626489,0.220782696,0.162938903
1/4/2020 1:00,2020,1/4/2021,0.108619481,0.120538599,0.132457716
1/4/2020 2:00,2020,1/4/2021,0.046811493,0.068858616,0.090905739
1/4/2020 3:00,2020,1/4/2021,0.039943938,0.098559577,0.157175215
1/4/2020 4:00,2020,1/4/2021,0.084092502,0.130445036,0.17679757
1/4/2020 5:00,2020,1/4/2021,0.119551507,0.122210043,0.124868579
1/4/2020 6:00,2020,1/4/2021,0.115206727,0.096510295,0.077813862
1/4/2020 7:00,2020,1/4/2021,0.099229152,0.097811592,0.096394032
1/4/2020 8:00,2020,1/4/2021,0.121093203,0.084525498,0.047957794
1/4/2020 9:00,2020,1/4/2021,0.14253679,0.083275752,0.024014713
1/4/2020 10:00,2020,1/4/2021,0.06755431,0.056448493,0.045342677
1/4/2020 11:00,2020,1/4/2021,0.169866854,0.122036977,0.074207101
1/4/2020 12:00,2020,1/4/2021,0.341415557,0.234505275,0.127594993
1/4/2020 13:00,2020,1/4/2021,0.358234057,0.347959608,0.337685158
1/4/2020 14:00,2020,1/4/2021,0.634477926,0.562819852,0.491161779
1/4/2020 15:00,2020,1/4/2021,0.619060967,0.535143111,0.451225255
1/4/2020 16:00,2020,1/4/2021,0.565241766,0.389196446,0.213151127
1/4/2020 17:00,2020,1/4/2021,0.124597057,0.284835883,0.445074709
1/4/2020 18:00,2020,1/4/2021,0.781219341,0.672448451,0.56367756
1/4/2020 19:00,2020,1/4/2021,0.828591451,0.815297553,0.802003656
1/4/2020 20:00,2020,1/4/2021,0.805185704,0.879397626,0.953609547
1/4/2020 21:00,2020,1/4/2021,0.989628591,0.985997808,0.982367024
1/4/2020 22:00,2020,1/4/2021,1,0.995259218,0.990518436
1/4/2020 23:00,2020,1/4/2021,0.808969867,0.901938641,0.994907416
1/5/2020 0:00,2020,1/5/2021,0.823125438,0.907791154,0.99245687
1/5/2020 1:00,2020,1/5/2021,0.879467414,0.936729619,0.993991824
1/5/2020 2:00,2020,1/5/2021,0.844288718,0.91972327,0.995157823
1/5/2020 3:00,2020,1/5/2021,0.859285214,0.926492396,0.993699578
1/5/2020 4:00,2020,1/5/2021,0.840084093,0.917310246,0.9945364
1/5/2020 5:00,2020,1/5/2021,0.883531885,0.931607979,0.979684074
1/5/2020 6:00,2020,1/5/2021,0.976594254,0.968752525,0.960910796
1/5/2020 7:00,2020,1/5/2021,0.939453399,0.940146243,0.940839086
1/5/2020 8:00,2020,1/5/2021,0.930483532,0.910645084,0.890806637
1/5/2020 9:00,2020,1/5/2021,0.985704275,0.955477601,0.925250928
1/5/2020 10:00,2020,1/5/2021,0.908759636,0.880075404,0.851391172
1/5/2020 11:00,2020,1/5/2021,0.881149264,0.737692512,0.59423576
1/5/2020 12:00,2020,1/5/2021,0.828030834,0.680805089,0.533579345
1/5/2020 13:00,2020,1/5/2021,0.711002102,0.585909702,0.460817302
1/5/2020 14:00,2020,1/5/2021,0.814856342,0.622225636,0.42959493
1/5/2020 15:00,2020,1/5/2021,0.607428171,0.507736568,0.408044964
1/5/2020 16:00,2020,1/5/2021,0.392291521,0.366395922,0.340500323
1/5/2020 17:00,2020,1/5/2021,0,0.145790866,0.291581732
1/5/2020 18:00,2020,1/5/2021,0.005466013,0.146360578,0.287255143
1/5/2020 19:00,2020,1/5/2021,0.036720392,0.175023369,0.313326346
1/5/2020 20:00,2020,1/5/2021,0.588367204,0.388157581,0.187947958
1/5/2020 21:00,2020,1/5/2021,0.789628591,0.471467428,0.153306264
1/5/2020 22:00,2020,1/5/2021,0.756271899,0.529462907,0.302653915
1/5/2020 23:00,2020,1/5/2021,0.922634898,0.714751799,0.5068687
1/6/2020 0:00,2020,1/5/2021,0.911282411,0.812538572,0.713794733
1/6/2020 1:00,2020,1/6/2021,0.91226349,0.831914096,0.751564701
1/6/2020 2:00,2020,1/6/2021,0.935108619,0.859025151,0.782941682
1/6/2020 3:00,2020,1/6/2021,0.926699369,0.908010062,0.889320754
1/6/2020 4:00,2020,1/6/2021,0.912403644,0.889626028,0.866848411
1/6/2020 5:00,2020,1/6/2021,0.91058164,0.878653047,0.846724454
1/6/2020 6:00,2020,1/6/2021,0.895865452,0.854935144,0.814004836
1/6/2020 7:00,2020,1/6/2021,0.904835319,0.864109177,0.823383035
1/6/2020 8:00,2020,1/6/2021,0.942116328,0.903879236,0.865642144
1/6/2020 9:00,2020,1/6/2021,0.974211633,0.960206422,0.946201212
1/6/2020 10:00,2020,1/6/2021,0.989067975,0.964295919,0.939523863
1/6/2020 11:00,2020,1/6/2021,0.986825508,0.949745838,0.912666168
1/6/2020 12:00,2020,1/6/2021,0.977014716,0.919829973,0.86264523
1/6/2020 13:00,2020,1/6/2021,0.964681149,0.87756155,0.79044195
1/6/2020 14:00,2020,1/6/2021,0.939733707,0.866524018,0.793314328
1/6/2020 15:00,2020,1/6/2021,0.931184303,0.880082555,0.828980808
1/6/2020 16:00,2020,1/6/2021,0.93076384,0.875933093,0.821102346
1/6/2020 17:00,2020,1/6/2021,0.921793973,0.868772199,0.815750424
1/6/2020 18:00,2020,1/6/2021,0.919691661,0.854513904,0.789336148
1/6/2020 19:00,2020,1/6/2021,0.926419061,0.859828136,0.793237211
1/6/2020 20:00,2020,1/6/2021,0.936089699,0.867196391,0.798303083
1/6/2020 21:00,2020,1/6/2021,0.951226349,0.907454141,0.863681932
1/6/2020 22:00,2020,1/6/2021,0.98149965,0.915983702,0.850467754
1/6/2020 23:00,2020,1/6/2021,0.998177996,0.92312633,0.848074664
1/7/2020 0:00,2020,1/6/2021,1,0.954798619,0.909597238
1/7/2020 1:00,2020,1/7/2021,0.997477225,0.983512657,0.969548088
1/7/2020 2:00,2020,1/7/2021,0.997056762,0.992898583,0.988740403
1/7/2020 3:00,2020,1/7/2021,0.993973371,0.992357046,0.990740721
1/7/2020 4:00,2020,1/7/2021,0.991310441,0.990910338,0.990510234
1/7/2020 5:00,2020,1/7/2021,0.983742116,0.986177282,0.988612448
1/7/2020 6:00,2020,1/7/2021,0.996215837,0.994540916,0.992865994
1/7/2020 7:00,2020,1/7/2021,0.987526279,0.990007465,0.99248865
1/7/2020 8:00,2020,1/7/2021,0.983041345,0.988403179,0.993765013
1/7/2020 9:00,2020,1/7/2021,0.9865452,0.986718157,0.986891115
1/7/2020 10:00,2020,1/7/2021,0.994253679,0.969644471,0.945035263
1/7/2020 11:00,2020,1/7/2021,0.993833217,0.968870909,0.943908601
1/7/2020 12:00,2020,1/7/2021,0.989348283,0.970391239,0.951434194
1/7/2020 13:00,2020,1/7/2021,0.987245971,0.968151317,0.949056664
1/7/2020 14:00,2020,1/7/2021,0.993693062,0.976105628,0.958518194
1/7/2020 15:00,2020,1/7/2021,0.994253679,0.982758631,0.971263583
1/7/2020 16:00,2020,1/7/2021,0.999579537,0.985166256,0.970752974
1/7/2020 17:00,2020,1/7/2021,1,0.974023557,0.948047114
1/7/2020 18:00,2020,1/7/2021,1,0.995591005,0.99118201
1/7/2020 19:00,2020,1/7/2021,1,0.994409391,0.988818782
1/7/2020 20:00,2020,1/7/2021,0.999719692,0.994732556,0.98974542
1/7/2020 21:00,2020,1/7/2021,0.994113525,0.971612328,0.949111131
1/7/2020 22:00,2020,1/7/2021,0.999579537,0.987711338,0.975843139
1/7/2020 23:00,2020,1/7/2021,0.997196917,0.961180446,0.925163975
1/8/2020 0:00,2020,1/7/2021,0.860967064,0.815502323,0.770037582
1/8/2020 1:00,2020,1/8/2021,0.97547302,0.880711556,0.785950091
1/8/2020 2:00,2020,1/8/2021,0.978276104,0.856357665,0.734439226
1/8/2020 3:00,2020,1/8/2021,0.741976174,0.73092861,0.719881045
1/8/2020 4:00,2020,1/8/2021,0.385283812,0.476278982,0.567274151
1/8/2020 5:00,2020,1/8/2021,0.095865452,0.375132004,0.654398556
1/8/2020 6:00,2020,1/8/2021,0.096706377,0.436872827,0.777039278
1/8/2020 7:00,2020,1/8/2021,0.620602663,0.725477579,0.830352494
1/8/2020 8:00,2020,1/8/2021,0.910721794,0.926841554,0.942961315
1/8/2020 9:00,2020,1/8/2021,0.872459706,0.93364361,0.994827514
1/8/2020 10:00,2020,1/8/2021,0.919131044,0.957772529,0.996414015
1/8/2020 11:00,2020,1/8/2021,1,0.992417191,0.984834383
1/8/2020 12:00,2020,1/8/2021,1,0.994740049,0.989480098
1/8/2020 13:00,2020,1/8/2021,1,0.996620981,0.993241961
1/8/2020 14:00,2020,1/8/2021,1,0.997095697,0.994191393
1/8/2020 15:00,2020,1/8/2021,0.993973371,0.992526565,0.991079758
1/8/2020 16:00,2020,1/8/2021,0.996496146,0.992294863,0.988093581
1/8/2020 17:00,2020,1/8/2021,1,0.998395985,0.996791969
1/8/2020 18:00,2020,1/8/2021,0.988507358,0.992166949,0.99582654
1/8/2020 19:00,2020,1/8/2021,0.986965662,0.9807527,0.974539739
1/8/2020 20:00,2020,1/8/2021,0.992431675,0.978631172,0.964830669
1/8/2020 21:00,2020,1/8/2021,0.995234758,0.980859597,0.966484436
1/8/2020 22:00,2020,1/8/2021,0.991170287,0.969804181,0.948438075
1/8/2020 23:00,2020,1/8/2021,0.998598458,0.972011865,0.945425272
1/9/2020 0:00,2020,1/8/2021,0.999159075,0.974533337,0.9499076
1/9/2020 1:00,2020,1/9/2021,1,0.961944619,0.923889237
1/9/2020 2:00,2020,1/9/2021,1,0.978050152,0.956100304
1/9/2020 3:00,2020,1/9/2021,1,0.97703947,0.95407894
1/9/2020 4:00,2020,1/9/2021,1,0.964498482,0.928996963
1/9/2020 5:00,2020,1/9/2021,0.998037842,0.947616315,0.897194788
1/9/2020 6:00,2020,1/9/2021,0.983041345,0.920990622,0.858939898
1/9/2020 7:00,2020,1/9/2021,0.936229853,0.881257186,0.82628452
1/9/2020 8:00,2020,1/9/2021,0.837140855,0.814685484,0.792230113
1/9/2020 9:00,2020,1/9/2021,0.795094604,0.7793434,0.763592196
1/9/2020 10:00,2020,1/9/2021,0.401962158,0.508198656,0.614435153
1/9/2020 11:00,2020,1/9/2021,0.117869657,0.2662791,0.414688544
1/9/2020 12:00,2020,1/9/2021,0.180939033,0.20405612,0.227173208
1/9/2020 13:00,2020,1/9/2021,0.205185704,0.176920637,0.148655571
1/9/2020 14:00,2020,1/9/2021,0.119971969,0.09886309,0.077754212
1/9/2020 15:00,2020,1/9/2021,0.166362999,0.132050393,0.097737787
1/9/2020 16:00,2020,1/9/2021,0.180658725,0.144507812,0.108356899
1/9/2020 17:00,2020,1/9/2021,0.17042747,0.169491144,0.168554819
1/9/2020 18:00,2020,1/9/2021,0.745059566,0.550168079,0.355276592
1/9/2020 19:00,2020,1/9/2021,0.937631395,0.693114836,0.448598277
1/9/2020 20:00,2020,1/9/2021,0.932025228,0.733099638,0.534174049
1/9/2020 21:00,2020,1/9/2021,0.917729502,0.789722889,0.661716275
1/9/2020 22:00,2020,1/9/2021,0.915907498,0.775426279,0.634945059
1/9/2020 23:00,2020,1/9/2021,0.914365802,0.808294696,0.702223589
1/10/2020 0:00,2020,1/9/2021,0.922915207,0.837846321,0.752777436
1/10/2020 1:00,2020,1/10/2021,0.920812894,0.816518761,0.712224628
1/10/2020 2:00,2020,1/10/2021,0.921233357,0.817483787,0.713734217
1/10/2020 3:00,2020,1/10/2021,0.93076384,0.789053592,0.647343344
1/10/2020 4:00,2020,1/10/2021,0.92403644,0.757736316,0.591436191
1/10/2020 5:00,2020,1/10/2021,0.931885074,0.741710929,0.551536785
1/10/2020 6:00,2020,1/10/2021,0.955991591,0.768507466,0.581023342
1/10/2020 7:00,2020,1/10/2021,0.984022425,0.809639725,0.635257025
1/10/2020 8:00,2020,1/10/2021,0.974632095,0.852874092,0.731116089
1/10/2020 9:00,2020,1/10/2021,0.964260687,0.866259965,0.768259244
1/10/2020 10:00,2020,1/10/2021,0.96538192,0.846237244,0.727092568
1/10/2020 11:00,2020,1/10/2021,0.969726699,0.812300382,0.654874064
1/10/2020 12:00,2020,1/10/2021,0.97379117,0.783893074,0.593994978
1/10/2020 13:00,2020,1/10/2021,0.962438683,0.761510558,0.560582434
1/10/2020 14:00,2020,1/10/2021,0.956412053,0.75902843,0.561644807
1/10/2020 15:00,2020,1/10/2021,0.959775753,0.732272649,0.504769545
1/10/2020 16:00,2020,1/10/2021,0.987526279,0.734617673,0.481709067
1/10/2020 17:00,2020,1/10/2021,0.998458304,0.665895819,0.333333333
1/10/2020 18:00,2020,1/10/2021,0.997617379,0.692125283,0.386633186
1/10/2020 19:00,2020,1/10/2021,0.998037842,0.721600261,0.445162681
1/10/2020 20:00,2020,1/10/2021,0.998458304,0.713878858,0.429299413
1/10/2020 21:00,2020,1/10/2021,0.907778556,0.624533815,0.341289073
1/10/2020 22:00,2020,1/10/2021,0.922775053,0.745220835,0.567666618
1/10/2020 23:00,2020,1/10/2021,0.968185004,0.758871697,0.549558391
1/11/2020 0:00,2020,1/10/2021,0.952627891,0.681580393,0.410532896
1/11/2020 1:00,2020,1/11/2021,0.965241766,0.645944114,0.326646463
1/11/2020 2:00,2020,1/11/2021,0.971268395,0.651536119,0.331803843
1/11/2020 3:00,2020,1/11/2021,0.963840224,0.708089431,0.452338638
1/11/2020 4:00,2020,1/11/2021,0.958234057,0.664423046,0.370612034
1/11/2020 5:00,2020,1/11/2021,0.8168185,0.558767046,0.300715592
1/11/2020 6:00,2020,1/11/2021,0.363419762,0.301658351,0.23989694
1/11/2020 7:00,2020,1/11/2021,0.053819201,0.084586272,0.115353343
1/11/2020 8:00,2020,1/11/2021,0.063349685,0.070217899,0.077086113
1/11/2020 9:00,2020,1/11/2021,0.073721093,0.068234159,0.062747225
1/11/2020 10:00,2020,1/11/2021,0.062929222,0.061394115,0.059859008
1/11/2020 11:00,2020,1/11/2021,0.026068676,0.087109995,0.148151314
1/11/2020 12:00,2020,1/11/2021,0.095304835,0.199446194,0.303587552
1/11/2020 13:00,2020,1/11/2021,0.215557113,0.288816684,0.362076255
1/11/2020 14:00,2020,1/11/2021,0.192431675,0.304825545,0.417219415
1/11/2020 15:00,2020,1/11/2021,0.1899089,0.304928007,0.419947114
1/11/2020 16:00,2020,1/11/2021,0.329782761,0.409487497,0.489192234
1/11/2020 17:00,2020,1/11/2021,0.505255781,0.460715751,0.416175721
1/11/2020 18:00,2020,1/11/2021,0.749544499,0.538901417,0.328258335
1/11/2020 19:00,2020,1/11/2021,0.715487036,0.536089579,0.356692123
1/11/2020 20:00,2020,1/11/2021,0.884933427,0.662038216,0.439143005
1/11/2020 21:00,2020,1/11/2021,0.806587246,0.657826565,0.509065883
1/11/2020 22:00,2020,1/11/2021,0.827049755,0.720525231,0.614000708
1/11/2020 23:00,2020,1/11/2021,0.908479327,0.750967386,0.593455444
1/12/2020 0:00,2020,1/11/2021,0.926839523,0.806501922,0.68616432
1/12/2020 1:00,2020,1/12/2021,0.973510862,0.795242629,0.616974396
1/12/2020 2:00,2020,1/12/2021,0.963840224,0.852464537,0.74108885
1/12/2020 3:00,2020,1/12/2021,0.995655221,0.886281924,0.776908627
1/12/2020 4:00,2020,1/12/2021,0.995374912,0.858726242,0.722077572
1/12/2020 5:00,2020,1/12/2021,0.994674142,0.854071506,0.71346887
1/12/2020 6:00,2020,1/12/2021,0.950385424,0.82115047,0.691915517
1/12/2020 7:00,2020,1/12/2021,0.945480028,0.803168525,0.660857021
1/12/2020 8:00,2020,1/12/2021,0.924316748,0.778866392,0.633416036
1/12/2020 9:00,2020,1/12/2021,0.91562719,0.781128751,0.646630312
1/12/2020 10:00,2020,1/12/2021,0.864611072,0.725610262,0.586609452
1/12/2020 11:00,2020,1/12/2021,0.804905396,0.651124865,0.497344333
1/12/2020 12:00,2020,1/12/2021,0.811352488,0.626941834,0.44253118
1/12/2020 13:00,2020,1/12/2021,0.823405746,0.616656765,0.409907783
1/12/2020 14:00,2020,1/12/2021,0.804484933,0.606445827,0.40840672
1/12/2020 15:00,2020,1/12/2021,0.789768746,0.602181281,0.414593817
1/12/2020 16:00,2020,1/12/2021,0.814716188,0.609138702,0.403561215
1/12/2020 17:00,2020,1/12/2021,0.84470918,0.647911918,0.451114655
1/12/2020 18:00,2020,1/12/2021,0.759775753,0.660375215,0.560974677
1/12/2020 19:00,2020,1/12/2021,0.764120533,0.678532406,0.592944279
1/12/2020 20:00,2020,1/12/2021,0.692922214,0.602868688,0.512815162
1/12/2020 21:00,2020,1/12/2021,0.619901892,0.566713354,0.513524817
1/12/2020 22:00,2020,1/12/2021,0.590609671,0.574299993,0.557990314
1/12/2020 23:00,2020,1/12/2021,0.586825508,0.557208823,0.527592137
1/13/2020 0:00,2020,1/12/2021,0.630974071,0.594038319,0.557102566
1/13/2020 1:00,2020,1/13/2021,0.604625088,0.649010185,0.693395283
1/13/2020 2:00,2020,1/13/2021,0.622424667,0.654713269,0.687001871
1/13/2020 3:00,2020,1/13/2021,0.744498949,0.751950736,0.759402523
1/13/2020 4:00,2020,1/13/2021,0.622144359,0.651917341,0.681690323
1/13/2020 5:00,2020,1/13/2021,0.478346181,0.596647961,0.714949741
1/13/2020 6:00,2020,1/13/2021,0.43293623,0.45469431,0.47645239
1/13/2020 7:00,2020,1/13/2021,0.429011913,0.421447233,0.413882552
1/13/2020 8:00,2020,1/13/2021,0.450735809,0.331607428,0.212479046
1/13/2020 9:00,2020,1/13/2021,0.219201121,0.213078103,0.206955085
1/13/2020 10:00,2020,1/13/2021,0.249334268,0.251197684,0.253061101
1/13/2020 11:00,2020,1/13/2021,0.181779958,0.169376557,0.156973156
1/13/2020 12:00,2020,1/13/2021,0.331044149,0.230371401,0.129698653
1/13/2020 13:00,2020,1/13/2021,0.288717589,0.224158252,0.159598915
1/13/2020 14:00,2020,1/13/2021,0.485914506,0.403247904,0.320581303
1/13/2020 15:00,2020,1/13/2021,0.708058865,0.519328306,0.330597747
1/13/2020 16:00,2020,1/13/2021,0.70889979,0.636155939,0.563412087
1/13/2020 17:00,2020,1/13/2021,0.937771549,0.890191092,0.842610635
1/13/2020 18:00,2020,1/13/2021,0.909180098,0.904165752,0.899151405
1/13/2020 19:00,2020,1/13/2021,0.907077786,0.764162629,0.621247472
1/13/2020 20:00,2020,1/13/2021,0.942817099,0.828521189,0.714225279
1/13/2020 21:00,2020,1/13/2021,0.929642607,0.862032868,0.794423128
1/13/2020 22:00,2020,1/13/2021,0.911002102,0.787562541,0.66412298
1/13/2020 23:00,2020,1/13/2021,0.934688157,0.856197034,0.777705911
1/14/2020 0:00,2020,1/13/2021,0.969446391,0.894547446,0.8196485
1/14/2020 1:00,2020,1/14/2021,0.968044849,0.923545078,0.879045307
1/14/2020 2:00,2020,1/14/2021,0.974211633,0.968462777,0.962713922
1/14/2020 3:00,2020,1/14/2021,0.9831815,0.986506853,0.989832207
1/14/2020 4:00,2020,1/14/2021,0.97547302,0.985501268,0.995529515
1/14/2020 5:00,2020,1/14/2021,0.990189208,0.981942278,0.973695348
1/14/2020 6:00,2020,1/14/2021,0.990469516,0.93180595,0.873142384
1/14/2020 7:00,2020,1/14/2021,0.987806587,0.93093981,0.874073033
1/14/2020 8:00,2020,1/14/2021,0.9966363,0.970336611,0.944036923
1/14/2020 9:00,2020,1/14/2021,0.996496146,0.974726343,0.95295654
1/14/2020 10:00,2020,1/14/2021,0.9966363,0.972381297,0.948126294
1/14/2020 11:00,2020,1/14/2021,1,0.952320724,0.904641447
1/14/2020 12:00,2020,1/14/2021,0.999719692,0.928833049,0.857946407
1/14/2020 13:00,2020,1/14/2021,0.93917309,0.877557979,0.815942869
1/14/2020 14:00,2020,1/14/2021,0.840084093,0.791550623,0.743017153
1/14/2020 15:00,2020,1/14/2021,0.863349685,0.785280972,0.707212259
1/14/2020 16:00,2020,1/14/2021,0.726138753,0.660394454,0.594650154
1/14/2020 17:00,2020,1/14/2021,0.635459005,0.334262223,0.033065441
1/14/2020 18:00,2020,1/14/2021,0.609810792,0.441456119,0.273101446
1/14/2020 19:00,2020,1/14/2021,0.559635599,0.447678346,0.335721092
1/14/2020 20:00,2020,1/14/2021,0.657042747,0.532702193,0.408361638
1/14/2020 21:00,2020,1/14/2021,0.409390329,0.361998522,0.314606714
1/14/2020 22:00,2020,1/14/2021,0.361737912,0.415456331,0.46917475
1/14/2020 23:00,2020,1/14/2021,0.438402242,0.461187362,0.483972481
1/15/2020 0:00,2020,1/14/2021,0.654660126,0.627895407,0.601130688
1/15/2020 1:00,2020,1/15/2021,0.617379117,0.5550054,0.492631683
1/15/2020 2:00,2020,1/15/2021,0.901611773,0.72706717,0.552522567
1/15/2020 3:00,2020,1/15/2021,0.871338472,0.703921106,0.53650374
1/15/2020 4:00,2020,1/15/2021,0.643447793,0.492232661,0.341017529
1/15/2020 5:00,2020,1/15/2021,0.278346181,0.27216686,0.265987539
1/15/2020 6:00,2020,1/15/2021,0.495865452,0.430725853,0.365586254
1/15/2020 7:00,2020,1/15/2021,0.535949544,0.499344859,0.462740173
1/15/2020 8:00,2020,1/15/2021,0.583742116,0.545529966,0.507317816
1/15/2020 9:00,2020,1/15/2021,0.495585144,0.495365317,0.495145489
1/15/2020 10:00,2020,1/15/2021,0.434197617,0.43777549,0.441353363
1/15/2020 11:00,2020,1/15/2021,0.302592852,0.31983334,0.337073827
1/15/2020 12:00,2020,1/15/2021,0.18388227,0.251570622,0.319258974
1/15/2020 13:00,2020,1/15/2021,0.212754029,0.247969755,0.283185481
1/15/2020 14:00,2020,1/15/2021,0.12403644,0.216347342,0.308658243
1/15/2020 15:00,2020,1/15/2021,0.091520673,0.179081506,0.266642339
1/15/2020 16:00,2020,1/15/2021,0.11899089,0.148625355,0.178259821
1/15/2020 17:00,2020,1/15/2021,0,0.0042965,0.008593
1/15/2020 18:00,2020,1/15/2021,0,0,0
1/15/2020 19:00,2020,1/15/2021,0,0.000959413,0.001918825
1/15/2020 20:00,2020,1/15/2021,0,0,0
1/15/2020 21:00,2020,1/15/2021,0,0.03999011,0.079980219
1/15/2020 22:00,2020,1/15/2021,0,0.002753097,0.005506194
1/15/2020 23:00,2020,1/15/2021,0.013594954,0.020479536,0.027364118
1/16/2020 0:00,2020,1/15/2021,0.005886475,0.010910534,0.015934593
